Lag,q,Moment,Observations,Table,Population
349,3.0,14.772843946954579,1345,crypto_realized_variance,BTT
349,4.0,79.5609848502009,1345,crypto_realized_variance,BTT
350,1.0,1.1088648849464817,1348,crypto_realized_variance,BTT
350,1.5,1.7472393049807171,1348,crypto_realized_variance,BTT
350,2.0,3.2687863849542786,1348,crypto_realized_variance,BTT
350,3.0,15.062493297283268,1348,crypto_realized_variance,BTT
350,4.0,81.53656404657978,1348,crypto_realized_variance,BTT
351,1.0,1.1088258091792993,1348,crypto_realized_variance,BTT
351,1.5,1.7448016590233622,1348,crypto_realized_variance,BTT
351,2.0,3.25892803507447,1348,crypto_realized_variance,BTT
351,3.0,14.97184801846815,1348,crypto_realized_variance,BTT
351,4.0,80.84542938816942,1348,crypto_realized_variance,BTT
352,1.0,1.106369730524052,1347,crypto_realized_variance,BTT
352,1.5,1.744377203130118,1347,crypto_realized_variance,BTT
352,2.0,3.264478447915994,1347,crypto_realized_variance,BTT
352,3.0,15.044477020801708,1347,crypto_realized_variance,BTT
352,4.0,81.46936495976932,1347,crypto_realized_variance,BTT
353,1.0,1.10551609459534,1348,crypto_realized_variance,BTT
353,1.5,1.7351053728976682,1348,crypto_realized_variance,BTT
353,2.0,3.2377332931561287,1348,crypto_realized_variance,BTT
353,3.0,14.866040335637537,1348,crypto_realized_variance,BTT
353,4.0,80.09283951231708,1348,crypto_realized_variance,BTT
354,1.0,1.1067429229731631,1347,crypto_realized_variance,BTT
354,1.5,1.7380122781000493,1347,crypto_realized_variance,BTT
354,2.0,3.241190211136427,1347,crypto_realized_variance,BTT
354,3.0,14.862683963526077,1347,crypto_realized_variance,BTT
354,4.0,80.04101350815434,1347,crypto_realized_variance,BTT
355,1.0,1.1132617375101166,1346,crypto_realized_variance,BTT
355,1.5,1.7580493414313023,1346,crypto_realized_variance,BTT
355,2.0,3.298417992005128,1346,crypto_realized_variance,BTT
355,3.0,15.297424941281085,1346,crypto_realized_variance,BTT
355,4.0,83.31501741782829,1346,crypto_realized_variance,BTT
356,1.0,1.1087299835384206,1341,crypto_realized_variance,BTT
356,1.5,1.7411434546448523,1341,crypto_realized_variance,BTT
356,2.0,3.2518952856027665,1341,crypto_realized_variance,BTT
356,3.0,14.948266626021734,1341,crypto_realized_variance,BTT
356,4.0,80.5859694663656,1341,crypto_realized_variance,BTT
357,1.0,1.109803252831058,1342,crypto_realized_variance,BTT
357,1.5,1.7423552106751043,1342,crypto_realized_variance,BTT
357,2.0,3.248496201642184,1342,crypto_realized_variance,BTT
357,3.0,14.907086383004776,1342,crypto_realized_variance,BTT
357,4.0,80.38758300484709,1342,crypto_realized_variance,BTT
358,1.0,1.112306439146638,1343,crypto_realized_variance,BTT
358,1.5,1.7474360003479965,1343,crypto_realized_variance,BTT
358,2.0,3.2585346132377744,1343,crypto_realized_variance,BTT
358,3.0,14.95219692255896,1343,crypto_realized_variance,BTT
358,4.0,80.64455913675381,1343,crypto_realized_variance,BTT
359,1.0,1.1101156357849151,1342,crypto_realized_variance,BTT
359,1.5,1.7319764719035604,1342,crypto_realized_variance,BTT
359,2.0,3.209723130565206,1342,crypto_realized_variance,BTT
359,3.0,14.582502353310899,1342,crypto_realized_variance,BTT
359,4.0,78.07699969698962,1342,crypto_realized_variance,BTT
360,1.0,1.1117781947218468,1342,crypto_realized_variance,BTT
360,1.5,1.7425228936733486,1342,crypto_realized_variance,BTT
360,2.0,3.2397667375709736,1342,crypto_realized_variance,BTT
360,3.0,14.792607863181578,1342,crypto_realized_variance,BTT
360,4.0,79.61512660726228,1342,crypto_realized_variance,BTT
361,1.0,1.1276608699358184,1343,crypto_realized_variance,BTT
361,1.5,1.7712046632113814,1343,crypto_realized_variance,BTT
361,2.0,3.2969721552513525,1343,crypto_realized_variance,BTT
361,3.0,15.09296272854696,1343,crypto_realized_variance,BTT
361,4.0,81.36031268558051,1343,crypto_realized_variance,BTT
362,1.0,1.1205386372287052,1339,crypto_realized_variance,BTT
362,1.5,1.7510185201638844,1339,crypto_realized_variance,BTT
362,2.0,3.2344383826467764,1339,crypto_realized_variance,BTT
362,3.0,14.550931683607104,1339,crypto_realized_variance,BTT
362,4.0,77.2207282518023,1339,crypto_realized_variance,BTT
363,1.0,1.1260462428233484,1338,crypto_realized_variance,BTT
363,1.5,1.7724719960030832,1338,crypto_realized_variance,BTT
363,2.0,3.3004034214944635,1338,crypto_realized_variance,BTT
363,3.0,15.055250395304338,1338,crypto_realized_variance,BTT
363,4.0,80.76360431470526,1338,crypto_realized_variance,BTT
364,1.0,1.1163778969352642,1334,crypto_realized_variance,BTT
364,1.5,1.7555307823054926,1334,crypto_realized_variance,BTT
364,2.0,3.2683377688517976,1334,crypto_realized_variance,BTT
364,3.0,14.881030563118053,1334,crypto_realized_variance,BTT
364,4.0,79.59418041770124,1334,crypto_realized_variance,BTT
365,1.0,1.1141248404578188,1335,crypto_realized_variance,BTT
365,1.5,1.7364386076879108,1335,crypto_realized_variance,BTT
365,2.0,3.21436792248095,1335,crypto_realized_variance,BTT
365,3.0,14.624385260329626,1335,crypto_realized_variance,BTT
365,4.0,78.64558374850996,1335,crypto_realized_variance,BTT
366,1.0,1.1234028120129251,1331,crypto_realized_variance,BTT
366,1.5,1.7607939238085806,1331,crypto_realized_variance,BTT
366,2.0,3.2684567819422154,1331,crypto_realized_variance,BTT
366,3.0,14.86626599565798,1331,crypto_realized_variance,BTT
366,4.0,79.66582444470052,1331,crypto_realized_variance,BTT
367,1.0,1.1162446217635495,1331,crypto_realized_variance,BTT
367,1.5,1.7515102786822256,1331,crypto_realized_variance,BTT
367,2.0,3.2545101852185474,1331,crypto_realized_variance,BTT
367,3.0,14.807168774287378,1331,crypto_realized_variance,BTT
367,4.0,79.34638863520938,1331,crypto_realized_variance,BTT
368,1.0,1.1355674531150637,1332,crypto_realized_variance,BTT
368,1.5,1.7823641858387163,1332,crypto_realized_variance,BTT
368,2.0,3.302470654091882,1332,crypto_realized_variance,BTT
368,3.0,14.887586907991576,1332,crypto_realized_variance,BTT
368,4.0,78.94308860090338,1332,crypto_realized_variance,BTT
369,1.0,1.1283686195065965,1331,crypto_realized_variance,BTT
369,1.5,1.7613312961683152,1331,crypto_realized_variance,BTT
369,2.0,3.252810246458715,1331,crypto_realized_variance,BTT
369,3.0,14.652446916397427,1331,crypto_realized_variance,BTT
369,4.0,77.93090118719567,1331,crypto_realized_variance,BTT
370,1.0,1.1163154907267252,1327,crypto_realized_variance,BTT
370,1.5,1.7408433835360593,1327,crypto_realized_variance,BTT
370,2.0,3.2086483591041874,1327,crypto_realized_variance,BTT
370,3.0,14.354657710672003,1327,crypto_realized_variance,BTT
370,4.0,75.71231613665697,1327,crypto_realized_variance,BTT
371,1.0,1.118304422319948,1329,crypto_realized_variance,BTT
371,1.5,1.7541058625182662,1329,crypto_realized_variance,BTT
371,2.0,3.2512912275955226,1329,crypto_realized_variance,BTT
371,3.0,14.670426515208687,1329,crypto_realized_variance,BTT
371,4.0,77.85945218014396,1329,crypto_realized_variance,BTT
372,1.0,1.1345230995952242,1328,crypto_realized_variance,BTT
372,1.5,1.7833413496516464,1328,crypto_realized_variance,BTT
372,2.0,3.3187655474691904,1328,crypto_realized_variance,BTT
372,3.0,15.119962245599593,1328,crypto_realized_variance,BTT
372,4.0,80.8680562022394,1328,crypto_realized_variance,BTT
373,1.0,1.1368181893307576,1327,crypto_realized_variance,BTT
373,1.5,1.7983717471000187,1327,crypto_realized_variance,BTT
373,2.0,3.36048129435485,1327,crypto_realized_variance,BTT
373,3.0,15.389113335532077,1327,crypto_realized_variance,BTT
373,4.0,82.6484171886047,1327,crypto_realized_variance,BTT
374,1.0,1.1536157639163522,1326,crypto_realized_variance,BTT
374,1.5,1.8274565401183447,1326,crypto_realized_variance,BTT
374,2.0,3.4159047133307685,1326,crypto_realized_variance,BTT
374,3.0,15.633820441633544,1326,crypto_realized_variance,BTT
374,4.0,83.91357897857371,1326,crypto_realized_variance,BTT
375,1.0,1.1575190605062091,1325,crypto_realized_variance,BTT
375,1.5,1.8347005092631055,1325,crypto_realized_variance,BTT
375,2.0,3.4325839209953255,1325,crypto_realized_variance,BTT
375,3.0,15.770538350590112,1325,crypto_realized_variance,BTT
375,4.0,85.01657633941889,1325,crypto_realized_variance,BTT
376,1.0,1.146803838320284,1324,crypto_realized_variance,BTT
376,1.5,1.8168452647377726,1324,crypto_realized_variance,BTT
376,2.0,3.4007505447835036,1324,crypto_realized_variance,BTT
376,3.0,15.624350126720183,1324,crypto_realized_variance,BTT
376,4.0,84.1573046305249,1324,crypto_realized_variance,BTT
377,1.0,1.149740406663834,1325,crypto_realized_variance,BTT
377,1.5,1.8298001257797933,1325,crypto_realized_variance,BTT
377,2.0,3.444111769067423,1325,crypto_realized_variance,BTT
377,3.0,15.954267463626959,1325,crypto_realized_variance,BTT
377,4.0,86.27756805585253,1325,crypto_realized_variance,BTT
378,1.0,1.1544058916182465,1324,crypto_realized_variance,BTT
378,1.5,1.8386062016202651,1324,crypto_realized_variance,BTT
378,2.0,3.4599838419319098,1324,crypto_realized_variance,BTT
378,3.0,16.009808022036843,1324,crypto_realized_variance,BTT
378,4.0,86.48494685914214,1324,crypto_realized_variance,BTT
379,1.0,1.1614380135610207,1325,crypto_realized_variance,BTT
379,1.5,1.8455535276518773,1325,crypto_realized_variance,BTT
379,2.0,3.4677165013190043,1325,crypto_realized_variance,BTT
379,3.0,15.992293713457324,1325,crypto_realized_variance,BTT
379,4.0,85.94839880620299,1325,crypto_realized_variance,BTT
380,1.0,1.159330947058524,1322,crypto_realized_variance,BTT
380,1.5,1.854562205278233,1322,crypto_realized_variance,BTT
380,2.0,3.4964651366606656,1322,crypto_realized_variance,BTT
380,3.0,16.19620201819118,1322,crypto_realized_variance,BTT
380,4.0,87.61976856861307,1322,crypto_realized_variance,BTT
381,1.0,1.148033103090498,1319,crypto_realized_variance,BTT
381,1.5,1.8250888363898379,1319,crypto_realized_variance,BTT
381,2.0,3.422609035853849,1319,crypto_realized_variance,BTT
381,3.0,15.686808054639698,1319,crypto_realized_variance,BTT
381,4.0,83.85885578978517,1319,crypto_realized_variance,BTT
382,1.0,1.1593117067342893,1322,crypto_realized_variance,BTT
382,1.5,1.8390077306586359,1322,crypto_realized_variance,BTT
382,2.0,3.445312662369426,1322,crypto_realized_variance,BTT
382,3.0,15.837282826322356,1322,crypto_realized_variance,BTT
382,4.0,85.20969079930747,1322,crypto_realized_variance,BTT
383,1.0,1.1581200822928255,1316,crypto_realized_variance,BTT
383,1.5,1.8488578062732934,1316,crypto_realized_variance,BTT
383,2.0,3.4795842208560708,1316,crypto_realized_variance,BTT
383,3.0,16.09303940820158,1316,crypto_realized_variance,BTT
383,4.0,87.0771941479499,1316,crypto_realized_variance,BTT
384,1.0,1.1531189047658286,1322,crypto_realized_variance,BTT
384,1.5,1.8431094773138106,1322,crypto_realized_variance,BTT
384,2.0,3.482012038120583,1322,crypto_realized_variance,BTT
384,3.0,16.263432876329446,1322,crypto_realized_variance,BTT
384,4.0,88.84266649488038,1322,crypto_realized_variance,BTT
385,1.0,1.1508471978345942,1317,crypto_realized_variance,BTT
385,1.5,1.836941873891712,1317,crypto_realized_variance,BTT
385,2.0,3.4746546522751705,1317,crypto_realized_variance,BTT
385,3.0,16.326849904501046,1317,crypto_realized_variance,BTT
385,4.0,89.93168954765129,1317,crypto_realized_variance,BTT
386,1.0,1.1528359310092058,1318,crypto_realized_variance,BTT
386,1.5,1.8395338524894251,1318,crypto_realized_variance,BTT
386,2.0,3.4846161026392473,1318,crypto_realized_variance,BTT
386,3.0,16.513515752321748,1318,crypto_realized_variance,BTT
386,4.0,92.2133118842148,1318,crypto_realized_variance,BTT
387,1.0,1.1508357564938358,1312,crypto_realized_variance,BTT
387,1.5,1.8288451787145392,1312,crypto_realized_variance,BTT
387,2.0,3.4511983231330823,1312,crypto_realized_variance,BTT
387,3.0,16.326105099144137,1312,crypto_realized_variance,BTT
387,4.0,91.51037142929749,1312,crypto_realized_variance,BTT
388,1.0,1.1472136586178445,1317,crypto_realized_variance,BTT
388,1.5,1.8314970552020151,1317,crypto_realized_variance,BTT
388,2.0,3.471100458865972,1317,crypto_realized_variance,BTT
388,3.0,16.533241872224774,1317,crypto_realized_variance,BTT
388,4.0,93.21454227425102,1317,crypto_realized_variance,BTT
389,1.0,1.1449287301854076,1315,crypto_realized_variance,BTT
389,1.5,1.8307715001958995,1315,crypto_realized_variance,BTT
389,2.0,3.4835530350835553,1315,crypto_realized_variance,BTT
389,3.0,16.715367083838363,1315,crypto_realized_variance,BTT
389,4.0,94.68014517373162,1315,crypto_realized_variance,BTT
390,1.0,1.1294688314177062,1313,crypto_realized_variance,BTT
390,1.5,1.8098361102755824,1313,crypto_realized_variance,BTT
390,2.0,3.4507193339819686,1313,crypto_realized_variance,BTT
390,3.0,16.588323587023435,1313,crypto_realized_variance,BTT
390,4.0,94.04599170643763,1313,crypto_realized_variance,BTT
391,1.0,1.12731803023669,1312,crypto_realized_variance,BTT
391,1.5,1.799832456071158,1312,crypto_realized_variance,BTT
391,2.0,3.424390851775252,1312,crypto_realized_variance,BTT
391,3.0,16.486084577375937,1312,crypto_realized_variance,BTT
391,4.0,93.90162919486323,1312,crypto_realized_variance,BTT
392,1.0,1.117876183065792,1307,crypto_realized_variance,BTT
392,1.5,1.7826214980754076,1307,crypto_realized_variance,BTT
392,2.0,3.393135040012359,1307,crypto_realized_variance,BTT
392,3.0,16.35581260428655,1307,crypto_realized_variance,BTT
392,4.0,93.12492791924723,1307,crypto_realized_variance,BTT
393,1.0,1.1056918614130418,1310,crypto_realized_variance,BTT
393,1.5,1.7625963068052255,1310,crypto_realized_variance,BTT
393,2.0,3.3491378664419007,1310,crypto_realized_variance,BTT
393,3.0,16.07098226367959,1310,crypto_realized_variance,BTT
393,4.0,91.20367930958277,1310,crypto_realized_variance,BTT
394,1.0,1.11553092014764,1307,crypto_realized_variance,BTT
394,1.5,1.7673021426071738,1307,crypto_realized_variance,BTT
394,2.0,3.3410197142514613,1307,crypto_realized_variance,BTT
394,3.0,15.954866062341983,1307,crypto_realized_variance,BTT
394,4.0,90.42835408733725,1307,crypto_realized_variance,BTT
395,1.0,1.1122318727265352,1306,crypto_realized_variance,BTT
395,1.5,1.7658337042562644,1306,crypto_realized_variance,BTT
395,2.0,3.3409871062889165,1306,crypto_realized_variance,BTT
395,3.0,15.900336526060585,1306,crypto_realized_variance,BTT
395,4.0,89.51379889208131,1306,crypto_realized_variance,BTT
396,1.0,1.0997411803545039,1304,crypto_realized_variance,BTT
396,1.5,1.7403237584823785,1304,crypto_realized_variance,BTT
396,2.0,3.2816966280948625,1304,crypto_realized_variance,BTT
396,3.0,15.515878721782116,1304,crypto_realized_variance,BTT
396,4.0,86.80228831341468,1304,crypto_realized_variance,BTT
397,1.0,1.1048815533945189,1303,crypto_realized_variance,BTT
397,1.5,1.7425416546639982,1303,crypto_realized_variance,BTT
397,2.0,3.277002645478916,1303,crypto_realized_variance,BTT
397,3.0,15.445315289381943,1303,crypto_realized_variance,BTT
397,4.0,86.24413454906298,1303,crypto_realized_variance,BTT
398,1.0,1.1055912703615178,1304,crypto_realized_variance,BTT
398,1.5,1.7457233872627644,1304,crypto_realized_variance,BTT
398,2.0,3.2882762581931426,1304,crypto_realized_variance,BTT
398,3.0,15.571725681097519,1304,crypto_realized_variance,BTT
398,4.0,87.43225810544163,1304,crypto_realized_variance,BTT
399,1.0,1.1088316805023941,1303,crypto_realized_variance,BTT
399,1.5,1.750863474115072,1303,crypto_realized_variance,BTT
399,2.0,3.302909650565753,1303,crypto_realized_variance,BTT
399,3.0,15.723705354728677,1303,crypto_realized_variance,BTT
399,4.0,88.65106552441854,1303,crypto_realized_variance,BTT
400,1.0,1.101096110094232,1304,crypto_realized_variance,BTT
400,1.5,1.7391526164998319,1304,crypto_realized_variance,BTT
400,2.0,3.2788334775267933,1304,crypto_realized_variance,BTT
400,3.0,15.557974695590348,1304,crypto_realized_variance,BTT
400,4.0,87.4813220153717,1304,crypto_realized_variance,BTT
1,1.0,0.3456523737890808,1694,crypto_realized_variance,WIN
1,1.5,0.2654007307163616,1694,crypto_realized_variance,WIN
1,2.0,0.2329890671622234,1694,crypto_realized_variance,WIN
1,3.0,0.24803350158670212,1694,crypto_realized_variance,WIN
1,4.0,0.3608109626680605,1694,crypto_realized_variance,WIN
2,1.0,0.4121985061909275,1693,crypto_realized_variance,WIN
2,1.5,0.3436259362814184,1693,crypto_realized_variance,WIN
2,2.0,0.32301766746731636,1693,crypto_realized_variance,WIN
2,3.0,0.37302853721258206,1693,crypto_realized_variance,WIN
2,4.0,0.5495065448332384,1693,crypto_realized_variance,WIN
3,1.0,0.4315668691488038,1691,crypto_realized_variance,WIN
3,1.5,0.36202759733542933,1691,crypto_realized_variance,WIN
3,2.0,0.34024072515811327,1691,crypto_realized_variance,WIN
3,3.0,0.3908270203832531,1691,crypto_realized_variance,WIN
3,4.0,0.5775417249128042,1691,crypto_realized_variance,WIN
4,1.0,0.44387848558239984,1689,crypto_realized_variance,WIN
4,1.5,0.38345376566917755,1689,crypto_realized_variance,WIN
4,2.0,0.37313613081099684,1689,crypto_realized_variance,WIN
4,3.0,0.46135896733577336,1689,crypto_realized_variance,WIN
4,4.0,0.7280409137705046,1689,crypto_realized_variance,WIN
5,1.0,0.4551514473343875,1688,crypto_realized_variance,WIN
5,1.5,0.39342131643555084,1688,crypto_realized_variance,WIN
5,2.0,0.38008316285889215,1688,crypto_realized_variance,WIN
5,3.0,0.45366234586110116,1688,crypto_realized_variance,WIN
5,4.0,0.6765280320311395,1688,crypto_realized_variance,WIN
6,1.0,0.4566542899435691,1688,crypto_realized_variance,WIN
6,1.5,0.3983135814288932,1688,crypto_realized_variance,WIN
6,2.0,0.3887158432941656,1688,crypto_realized_variance,WIN
6,3.0,0.4740526871005076,1688,crypto_realized_variance,WIN
6,4.0,0.7292044426026046,1688,crypto_realized_variance,WIN
7,1.0,0.46481734629949767,1698,crypto_realized_variance,WIN
7,1.5,0.4075992533151129,1698,crypto_realized_variance,WIN
7,2.0,0.39927205319386366,1698,crypto_realized_variance,WIN
7,3.0,0.4871376449043296,1698,crypto_realized_variance,WIN
7,4.0,0.7382982750651135,1698,crypto_realized_variance,WIN
8,1.0,0.4853784361740448,1682,crypto_realized_variance,WIN
8,1.5,0.434054016769723,1682,crypto_realized_variance,WIN
8,2.0,0.43327024777343465,1682,crypto_realized_variance,WIN
8,3.0,0.5489022447166703,1682,crypto_realized_variance,WIN
8,4.0,0.8669359209608045,1682,crypto_realized_variance,WIN
9,1.0,0.4880504475474326,1681,crypto_realized_variance,WIN
9,1.5,0.43820444486080656,1681,crypto_realized_variance,WIN
